Landslide ID,Description,Size Category,Trigger,Date of Occurrence,X Co-ordinate,Y Co-ordinate,Debris Type,Material Type,Movement Type,Aspect,Activity,Vegetation Cover,Causal Factors,Damage Description,No. of Slips,Injuries,Deaths,Damage Cost,Environmental Effects,Comments,Area (min),Area (max),Volume (min),Volume (max),Data Source
15880,"Large landslide #S28_3c",3,101,null,174.868241518723,-39.3728437249564,101,101,101,null,null,Unknown,Not collected,null,null,null,null,null,null,null,null,null,null,null,Landslide GIS
15881,"Large landslide #S28_3d",3,101,null,174.901269026455,-39.3575773143182,101,101,101,null,null,Unknown,Not collected,null,null,null,null,null,null,null,null,null,null,null,Landslide GIS
15882,"Large landslide #S28_3e",3,101,null,174.931940146352,-39.4342460395812,101,101,101,null,null,Unknown,Not collected,null,null,null,null,null,null,null,null,null,null,null,Landslide GIS
15883,"Palliser Bay",3,100,null,175.005224599709,-39.4660411249772,101,101,9,null,null,Unknown,Not collected,null,null,null,null,null,null,null,null,null,null,null,Landslide GIS
15884,"Wairangi",3,100,null,175.0597160815,-39.4555015585403,101,101,4,null,null,Unknown,Not collected,null,null,null,null,null,null,null,null,null,null,null,Landslide GIS
15885,"Large landslide #S28_40a",3,101,null,175.06091852097,-39.4750815448783,101,101,101,null,null,Unknown,Not collected,null,null,null,null,null,null,null,null,null,null,null,Landslide GIS
15886,"Large landslide #S28_40b",3,101,null,175.046362588473,-39.4600414965831,101,101,101,null,null,Unknown,Not collected,null,null,null,null,null,null,null,null,null,null,null,Landslide GIS
15887,"Rough Stream",3,100,null,175.041097774536,-39.4063499980263,101,101,4,null,null,Unknown,Not collected,null,null,null,null,null,null,null,null,null,null,null,Landslide GIS
15888,"Oterei River",3,100,null,175.044988983303,-39.4057641720765,101,101,4,null,null,Unknown,Not collected,null,null,null,null,null,null,null,null,null,null,null,Landslide GIS
15889,"Longvale",3,100,null,175.059228250891,-39.3980099677689,101,101,3,null,null,Unknown,Not collected,null,null,null,null,null,null,null,null,null,null,null,Landslide GIS
15890,"Airstrip",3,100,null,174.85633638834,-39.3760619616302,101,101,4,null,null,Unknown,Not collected,null,null,null,null,null,null,null,null,null,null,null,Landslide GIS
15891,"Stony",3,100,null,174.963283383262,-39.3416996218681,101,101,4,null,null,Unknown,Not collected,null,null,null,null,null,null,null,null,null,null,null,Landslide GIS
15892,"Large landslide #S28_45a",3,101,null,174.968627480753,-39.3384845831394,101,101,101,null,null,Unknown,Not collected,null,null,null,null,null,null,null,null,null,null,null,Landslide GIS
15893,"Large landslide #S28_45b",3,101,null,175.047382251988,-39.3146918321712,101,101,101,null,null,Unknown,Not collected,null,null,null,null,null,null,null,null,null,null,null,Landslide GIS
15894,"Haitai",3,100,null,175.067123645012,-39.2603664505318,101,101,4,null,null,Unknown,Not collected,null,null,null,null,null,null,null,null,null,null,null,Landslide GIS
15895,"Te Munga",3,100,null,174.848220181501,-39.2419410551433,101,101,4,null,null,Unknown,Not collected,null,null,null,null,null,null,null,null,null,null,null,Landslide GIS
15896,"Ruakokoputuna",3,100,null,174.799703614806,-39.2324120489729,101,101,4,null,null,Unknown,Not collected,null,null,null,null,null,null,null,null,null,null,null,Landslide GIS
15897,"Haurangi",3,100,null,174.786216432615,-39.4202219569181,101,101,4,null,null,Unknown,Not collected,null,null,null,null,null,null,null,null,null,null,null,Landslide GIS
15898,"Humenga",3,100,null,174.730576340677,-39.4548784102517,101,101,2,null,null,Unknown,Not collected,null,null,null,null,null,null,null,null,null,null,null,Landslide GIS
15899,"Paruwai",3,100,null,174.627586247909,-39.2701029156763,101,101,4,null,null,Unknown,Not collected,null,null,null,null,null,null,null,null,null,null,null,Landslide GIS
15900,"Wellbyrne",3,100,null,174.973433465634,-39.4171103497225,101,101,4,null,null,Unknown,Not collected,null,null,null,null,null,null,null,null,null,null,null,Landslide GIS
15901,"Haitai Stream",3,100,null,174.966834729716,-39.4036380746776,101,101,4,null,null,Unknown,Not collected,null,null,null,null,null,null,null,null,null,null,null,Landslide GIS
15902,"Tuturumuri",3,100,null,175.054130369266,-39.2609881807551,101,101,4,null,null,Unknown,Not collected,null,null,null,null,null,null,null,null,null,null,null,Landslide GIS
15903,"Waipawa",3,100,null,175.058178251191,-39.2527911445754,101,101,4,null,null,Unknown,Not collected,null,null,null,null,null,null,null,null,null,null,null,Landslide GIS
15904,"White Rock",3,100,null,174.979189575428,-39.2532269106421,101,101,4,null,null,Unknown,Not collected,null,null,null,null,null,null,null,null,null,null,null,Landslide GIS
15905,"Linkwood",3,100,null,174.924473994237,-39.2303313244142,101,101,3,null,null,Unknown,Not collected,null,null,null,null,null,null,null,null,null,null,null,Landslide GIS
15906,"Whare",3,100,null,174.894585651142,-39.2213347487789,101,101,4,null,null,Unknown,Not collected,null,null,null,null,null,null,null,null,null,null,null,Landslide GIS
15907,"Clearing #1",3,100,null,174.897728295749,-39.2341398858801,101,101,4,null,null,Unknown,Not collected,null,null,null,null,null,null,null,null,null,null,null,Landslide GIS
15908,"Clearing #2",3,100,null,174.885834143373,-39.2351856566996,101,101,4,null,null,Unknown,Not collected,null,null,null,null,null,null,null,null,null,null,null,Landslide GIS
15909,"Putangirua",3,100,null,174.831409101886,-39.2235440302207,101,101,4,null,null,Unknown,Not collected,null,null,null,null,null,null,null,null,null,null,null,Landslide GIS
15910,"Nirorima",3,100,null,174.858553092408,-39.2407408874443,101,101,4,null,null,Unknown,Not collected,null,null,null,null,null,null,null,null,null,null,null,Landslide GIS
15911,"Waihoronuku",3,100,null,174.854433887424,-39.2462859889786,101,101,4,null,null,Unknown,Not collected,null,null,null,null,null,null,null,null,null,null,null,Landslide GIS
15912,"Taumanuka",3,100,null,174.842771156767,-39.2489110763156,101,101,3,null,null,Unknown,Not collected,null,null,null,null,null,null,null,null,null,null,null,Landslide GIS
15913,"Whakapuni",3,100,null,174.829475430727,-39.275543328067,101,101,4,null,null,Unknown,Not collected,null,null,null,null,null,null,null,null,null,null,null,Landslide GIS
15914,"Large landslide #S28_63a",3,101,null,174.806465376943,-39.2599517867607,101,101,101,null,null,Unknown,Not collected,null,null,null,null,null,null,null,null,null,null,null,Landslide GIS
15915,"Large landslide #S28_63b",3,101,null,174.807499563154,-39.252632234593,101,101,101,null,null,Unknown,Not collected,null,null,null,null,null,null,null,null,null,null,null,Landslide GIS
15916,"Taukare",3,100,null,174.75730310769,-39.2521326104855,101,101,4,null,null,Unknown,Not collected,null,null,null,null,null,null,null,null,null,null,null,Landslide GIS
15917,"Whakapuni Trig #1",3,100,null,174.654481820115,-39.284911382428,101,101,4,null,null,Unknown,Not collected,null,null,null,null,null,null,null,null,null,null,null,Landslide GIS
15918,"Whakapuni Trig #2",3,100,null,174.645246021523,-39.4450311554851,101,101,4,null,null,Unknown,Not collected,null,null,null,null,null,null,null,null,null,null,null,Landslide GIS
15919,"Whakapuni Trig #3",3,100,null,174.751041529225,-39.4946135225794,101,101,4,null,null,Unknown,Not collected,null,null,null,null,null,null,null,null,null,null,null,Landslide GIS
15920,"",3,100,null,174.78395329075,-39.5253367805506,101,101,4,null,null,Unknown,Not collected,null,null,null,null,null,null,null,null,null,null,null,Landslide GIS
15921,"Coles Creek",3,100,null,174.782430998022,-39.5340405624562,101,101,4,null,null,Unknown,Not collected,null,null,null,null,null,null,null,null,null,null,null,Landslide GIS
15922,"Large landslide #S28_6a",3,101,null,174.798661739567,-39.5543694903546,101,101,101,null,null,Unknown,Not collected,null,null,null,null,null,null,null,null,null,null,null,Landslide GIS
15923,"Large landslide #S28_6b",3,101,null,174.795186300217,-39.5747777906579,101,101,101,null,null,Unknown,Not collected,null,null,null,null,null,null,null,null,null,null,null,Landslide GIS
15924,"Large landslide #S28_6c",3,101,null,174.819519849751,-39.5504463351667,101,101,101,null,null,Unknown,Not collected,null,null,null,null,null,null,null,null,null,null,null,Landslide GIS
15925,"Large landslide #S28_6d",3,101,null,174.860208378448,-39.5433514217235,101,101,101,null,null,Unknown,Not collected,null,null,null,null,null,null,null,null,null,null,null,Landslide GIS
15926,"Large landslide #S28_6e",3,101,null,174.876353220572,-39.5154434870022,101,101,101,null,null,Unknown,Not collected,null,null,null,null,null,null,null,null,null,null,null,Landslide GIS
15927,"Large landslide #S28_6f",3,101,null,174.898602447573,-39.5420868686682,101,101,101,null,null,Unknown,Not collected,null,null,null,null,null,null,null,null,null,null,null,Landslide GIS
15928,"Large landslide #S28_6g",3,101,null,174.910744209332,-39.5151011333611,101,101,101,null,null,Unknown,Not collected,null,null,null,null,null,null,null,null,null,null,null,Landslide GIS
15929,"Large landslide #S28_6h",3,101,null,174.935605842457,-39.4977549688766,101,101,101,null,null,Unknown,Not collected,null,null,null,null,null,null,null,null,null,null,null,Landslide GIS
15930,"Large landslide #S28_6i",3,101,null,174.929256076725,-39.5262641281876,101,101,101,null,null,Unknown,Not collected,null,null,null,null,null,null,null,null,null,null,null,Landslide GIS
15931,"Large landslide #S28_6j",3,101,null,174.93723752468,-39.5213463216172,101,101,101,null,null,Unknown,Not collected,null,null,null,null,null,null,null,null,null,null,null,Landslide GIS
15932,"Large landslide #S28_6k",3,101,null,174.937208364767,-39.5427769002253,101,101,101,null,null,Unknown,Not collected,null,null,null,null,null,null,null,null,null,null,null,Landslide GIS
15933,"Whangaimoana Beach",3,100,null,174.952620231665,-39.5171463898248,101,101,4,null,null,Unknown,Not collected,null,null,null,null,null,null,null,null,null,null,null,Landslide GIS
15934,"Oterei (river #2)",3,100,null,174.972228002491,-39.5012463226133,101,101,4,null,null,Unknown,Not collected,null,null,null,null,null,null,null,null,null,null,null,Landslide GIS
15935,"Otakaha Stream",3,101,null,175.050823870253,-39.5082272716802,101,101,101,null,null,Unknown,Not collected,null,null,null,null,null,null,null,null,null,null,null,Landslide GIS
15936,"Stonewall Basin #1",3,101,null,175.063605205685,-39.5223227995414,101,101,101,null,null,Unknown,Not collected,null,null,null,null,null,null,null,null,null,null,null,Landslide GIS
15937,"Stonewall Basin #2",3,101,null,175.040053631096,-39.53895616517,101,101,101,null,null,Unknown,Not collected,null,null,null,null,null,null,null,null,null,null,null,Landslide GIS
15938,"Large landslide #S28_73a",3,101,null,175.076568802945,-39.5509992711124,101,101,101,null,null,Unknown,Not collected,null,null,null,null,null,null,null,null,null,null,null,Landslide GIS
15939,"Large landslide #S28_73b",3,101,null,175.068698118079,-39.5507431486778,101,101,101,null,null,Unknown,Not collected,null,null,null,null,null,null,null,null,null,null,null,Landslide GIS
15940,"Large landslide #S28_74",3,101,null,175.078719592227,-39.57835725828,101,101,101,null,null,Unknown,Not collected,null,null,null,null,null,null,null,null,null,null,null,Landslide GIS
15941,"Large landslide #S28_75",3,101,null,174.860147646026,-39.5536640606393,101,101,101,null,null,Unknown,Not collected,null,null,null,null,null,null,null,null,null,null,null,Landslide GIS
15942,"Large landslide #S28_76",3,101,null,174.873393894514,-39.5564070827423,101,101,101,null,null,Unknown,Not collected,null,null,null,null,null,null,null,null,null,null,null,Landslide GIS
15943,"Large landslide #S28_77",3,101,null,174.856153602019,-39.5714825167588,101,101,101,null,null,Unknown,Not collected,null,null,null,null,null,null,null,null,null,null,null,Landslide GIS
15944,"Large landslide #S28_78",3,101,null,174.856360924066,-39.5786351382127,101,101,101,null,null,Unknown,Not collected,null,null,null,null,null,null,null,null,null,null,null,Landslide GIS
15945,"Large landslide #S28_79",3,101,null,174.891387357591,-39.5866111838226,101,101,101,null,null,Unknown,Not collected,null,null,null,null,null,null,null,null,null,null,null,Landslide GIS
15946,"Whatarangi",3,100,null,174.88852233214,-39.5780228062832,101,101,4,null,null,Unknown,Not collected,null,null,null,null,null,null,null,null,null,null,null,Landslide GIS
15947,"Large landslide #S28_8a",3,101,null,174.893326181859,-39.5774209578463,101,101,101,null,null,Unknown,Not collected,null,null,null,null,null,null,null,null,null,null,null,Landslide GIS
15948,"Large landslide #S28_8b",3,101,null,174.906285717829,-39.5718147442251,101,101,101,null,null,Unknown,Not collected,null,null,null,null,null,null,null,null,null,null,null,Landslide GIS
15949,"Makotukutuku",3,100,null,174.91483492212,-39.5677986274682,101,101,4,null,null,Unknown,Not collected,null,null,null,null,null,null,null,null,null,null,null,Landslide GIS
15950,"Large landslide #S28_9a",3,101,null,174.906740057794,-39.5631169255419,101,101,101,null,null,Unknown,Not collected,null,null,null,null,null,null,null,null,null,null,null,Landslide GIS
15951,"Large landslide #S28_9b",3,101,null,174.915317427438,-39.559725540811,101,101,101,null,null,Unknown,Not collected,null,null,null,null,null,null,null,null,null,null,null,Landslide GIS
15953,"Oruawharo",3,100,null,174.66078835147,-39.6028733946497,101,101,4,null,null,Unknown,Not collected,null,null,null,null,null,null,null,null,null,null,null,Landslide GIS
15955,"Omoho Stream",3,100,null,174.675125455502,-39.6141232456782,101,101,2,null,null,Unknown,Not collected,null,null,null,null,null,null,null,null,null,null,null,Landslide GIS
15956,"Tokangawha Pt landslide 1",3,101,null,174.696620596524,-39.6053743150184,101,101,101,null,null,Unknown,Not collected,null,null,null,null,null,null,null,null,null,null,null,Landslide GIS
15957,"Tokangawha Pt landslide 2",3,101,null,174.712364845521,-39.5904888186316,101,101,101,null,null,Unknown,Not collected,null,null,null,null,null,null,null,null,null,null,null,Landslide GIS
15958,"Waihirere Drive",3,101,null,174.729452568155,-39.5904036848235,101,101,101,null,null,Unknown,Not collected,null,null,null,null,null,null,null,null,null,null,null,Landslide GIS
15960,"Maungatawhiri",3,100,null,174.708515773899,-39.5745632064467,101,101,101,null,null,Unknown,Not collected,null,null,null,null,null,null,null,null,null,null,null,Landslide GIS
15961,"Whenuakite River",3,101,null,174.716299975211,-39.5734514216671,101,101,101,null,null,Unknown,Not collected,null,null,null,null,null,null,null,null,null,null,null,Landslide GIS
15962,"Hape Stream",3,101,null,174.64609519212,-39.7062329206095,101,101,101,null,null,Unknown,Not collected,null,null,null,null,null,null,null,null,null,null,null,Landslide GIS
15963,"Kaitoke Stream",3,101,null,174.645570752848,-39.6923690735024,101,101,101,null,null,Unknown,Not collected,null,null,null,null,null,null,null,null,null,null,null,Landslide GIS
15964,"",3,101,null,174.665122833196,-39.70656579176,101,101,101,null,null,Unknown,Not collected,null,null,null,null,null,null,null,null,null,null,null,Landslide GIS
15965,"Hahei Beach Rd",3,101,null,174.663521795234,-39.6955506822743,101,101,101,null,null,Unknown,Not collected,null,null,null,null,null,null,null,null,null,null,null,Landslide GIS
15966,"Wigmore Stream",3,101,null,174.660905280068,-39.6885088893168,101,101,101,null,null,Unknown,Not collected,null,null,null,null,null,null,null,null,null,null,null,Landslide GIS
